Compound,Type,Label,n,criterion,t_RP,p_Label,A1,A2,B1,B2,X1,X2,cnA1,cnA2,cnB1,cnB2,cnX,rA,rB,rX,nA,nB,nX,xA,xB,xX,iA,iB,iX,vA,vB,vX,Source,train,Substance,fold_1,fold_2,fold_3,fold_4,fold_5,rf_label,"cand_(((self.df[""vX""]/self.df[""rA""]))**2/(self.df[""iB""]-self.df[""iX""]))","cand_((self.df[""vX""]/self.df[""rA""])/np.sqrt((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rB""])**-1+(np.exp(self.df[""rX""])/self.df[""rA""]))","cand_(np.sqrt((self.df[""rB""]/self.df[""rX""]))-(self.df[""rX""]/self.df[""rA""]))","cand_(((self.df[""iB""]/self.df[""rA""])*np.exp(self.df[""rX""]))/self.df[""vX""])","cand_(np.exp((self.df[""rB""]+self.df[""rX""]))/(self.df[""rA""]*self.df[""rB""]))","cand_(((self.df[""iB""]/self.df[""rA""])*np.log(self.df[""xX""]))/self.df[""xX""])","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""xB""])/self.df[""rB""]))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])*np.exp((self.df[""iB""]/self.df[""vX""])))","cand_((self.df[""nX""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""rB""])/self.df[""rB""]))","cand_((self.df[""nB""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((np.log(self.df[""rA""])/self.df[""iB""])*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""rA""])**2/self.df[""rX""])*np.log((self.df[""iB""]/self.df[""iX""])))","cand_((self.df[""xA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""iA""]-self.df[""iX""])+(self.df[""iB""]/self.df[""xX""]))/self.df[""rA""])","cand_((np.exp(-self.df[""rX""])-np.exp(-self.df[""rB""]))-(self.df[""rX""]/self.df[""rA""]))","cand_((self.df[""rA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rA""]/self.df[""rX""])+(np.log(self.df[""rB""])/np.exp(self.df[""nA""])))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.log(self.df[""iA""])))","cand_((self.df[""rB""]/(self.df[""rA""])**2)+(np.log(self.df[""rX""])/self.df[""rB""]))","cand_(np.exp((self.df[""rX""]/self.df[""rA""]))*(self.df[""iB""]/np.sqrt(self.df[""iX""])))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.sqrt(self.df[""nA""])))","cand_((self.df[""rA""]/(self.df[""iB""]*self.df[""vX""]))*np.exp(np.sqrt(self.df[""iX""])))","cand_((self.df[""iB""]/(self.df[""rA""]*self.df[""xX""]))-(self.df[""iX""]/self.df[""rX""]))","cand_((self.df[""iB""]-self.df[""iX""])*((self.df[""rA""])**2*np.sqrt(self.df[""iA""])))","cand_((self.df[""rX""]/self.df[""rA""])+(np.exp(-self.df[""rB""])/np.log(self.df[""iA""])))","cand_(np.exp((self.df[""rX""]/self.df[""rA""]))*(self.df[""rX""]/np.sqrt(self.df[""rB""])))","cand_(((self.df[""iB""]-self.df[""iX""]))**2*(self.df[""nA""]*np.log(self.df[""rA""])))","cand_(((self.df[""rX""]/self.df[""rA""])*np.sqrt(self.df[""rX""]))-np.sqrt(self.df[""rB""]))","cand_((self.df[""iB""]/np.log(self.df[""iX""]))*np.exp((self.df[""rX""]/self.df[""rA""])))","cand_(((self.df[""iB""]*self.df[""vX""])/self.df[""rA""])/np.exp(np.sqrt(self.df[""iX""])))","cand_((self.df[""nA""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rX""]*np.log(self.df[""rA""]))*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_(((self.df[""iX""]*self.df[""rA""]))**2*(np.sqrt(self.df[""nA""])/self.df[""iB""]))","cand_((np.exp(self.df[""rA""]))**2*((self.df[""iB""]/self.df[""nA""])-self.df[""iX""]))","cand_(np.sqrt((self.df[""iX""]-self.df[""iB""]))/np.exp((self.df[""rA""])**-1))","cand_((self.df[""iB""]+(self.df[""iB""]/self.df[""xX""]))/(self.df[""rA""]*self.df[""xX""]))","cand_(((self.df[""rX""]/self.df[""rA""]))**2+np.sqrt((self.df[""rX""]/self.df[""rB""])))","cand_((np.exp(self.df[""rX""])/self.df[""rA""])+(np.exp(-self.df[""xA""])/self.df[""rB""]))","cand_((np.log(self.df[""rA""])/self.df[""iX""])*np.exp((self.df[""iX""]-self.df[""iB""])))","cand_((self.df[""rX""]/(self.df[""rA""])**2)/np.log((self.df[""iB""]/self.df[""iX""])))","cand_(((self.df[""iB""]/self.df[""nA""])-self.df[""iX""])/(self.df[""nX""]/self.df[""rA""]))","cand_((self.df[""iB""]/(self.df[""rA""]*self.df[""xX""]))/(np.exp(self.df[""xX""]))**2)"
KRbMnF4,RP,1,1,1.72,1.538360331,1,K,Rb,Mn,Mn,F,F,9,9,6,6,6,1.59,0.83,1.33,1.0,2.0,-1.0,0.1014378,0.1352844,0.344443,4.25889577,7.434018,17.42282,1.0,7.0,7.0,Handbook,True,KRbMnF4,,fold_test,,,,train,-1.9403873150797708,1.3929778587902144,3.582833986271189,-0.04650320910505046,2.5254577360258126,6.570536984514249,-14.467573581382625,3.4303851455650927,6.877591755951915,-10100.678391002819,2.903375295092316,20201.356782005638,1358.7105103865524,-1.6189616866696515,1024.5905944908657,5.294842252465884,-1.0080500124430953,16060.078641694481,1.1269419007057142,-36.591398747292395,0.6718988849004286,4.1109496490981146,-25.252690336200008,1.9854042361017774,0.47417521974256616,-52.11421003133368,1.137407112182255,3.3696932576434975,46.269601902960254,0.05363011698570597,6.004439345757391,0.5036757662829612,10100.678391002819,13433.902260033748,103.2303833183808,-240.19825997436902,1.685060579131217,52.98270802502773,1.9655586224293518,3.4666139593065193,579.7384344786216,-0.6176798427250549,15.882195180000004,6.816002363944473
KRbCuF4,RP,1,1,1.72,1.560575069,1,K,Rb,Cu,Cu,F,F,9,9,6,6,6,1.59,0.73,1.33,1.0,2.0,-1.0,0.1014378,0.1511716,0.344443,4.25889577,7.72638,17.42282,1.0,11.0,7.0,Handbook,True,KRbCuF4,,,,fold_test,,train,-1.9988928610545151,1.4138220754587598,3.747877722861385,-0.09561890469975864,2.6247778983687042,6.7596879558184275,-15.036548360216921,3.5556861632081933,7.170924276762377,-7540.13879004032,3.038164010656183,15080.27758008064,975.8954115692368,-1.545639269988705,764.8550905563519,5.82867650573308,-1.053909716211762,11988.820676164109,1.079713108862234,-35.520405997555656,0.6794104857895458,4.272623384796578,-24.51356996400001,1.9102776239916834,1.0080094730097642,-50.588880500006425,1.1690561045090573,3.5930890857434368,43.600712138364464,0.11027310036838278,6.240579464869872,0.5234841195021785,7540.13879004032,10028.384590753625,99.32420198537253,-233.16790301238038,1.6602174475797178,55.06639015811016,2.049479779631983,3.6157371442577197,432.77372951338066,-0.6469814913587876,15.417339600000005,7.084059299390087
Rb2MnBr4,RP,1,1,1.72,1.795986779,0,Rb,Rb,Mn,Mn,Br,Br,9,9,6,6,6,1.63,0.83,1.96,1.0,2.0,-1.0,0.104686,0.1352844,0.2412578,4.177128,7.434018,11.81381,1.0,7.0,7.0,Handbook,True,Rb2MnBr4,,,fold_test,,,train,-4.210826866682412,2.052029938057048,5.560234654505141,-0.5517087320768973,4.6254623304348454,12.034163501950204,-26.87945126940221,5.407785813799045,12.596544831245467,-38.99915487624727,4.880775963326268,77.99830975249454,5.246039877257126,-0.6278996096588566,4.082665527374822,14.21895958937838,-1.4976448531305522,63.56862244828305,0.7630858319624273,-16.636060978342446,1.12317061733681,7.19859514215578,-11.6366693648,0.9740678812184003,12.876586489340818,-23.78305206338042,1.5074637720946706,7.160381416883843,9.372224225551836,0.772392224907656,10.020151848729284,1.0266224965237156,38.99915487624727,76.43834355744465,49.88058798539445,-114.09155438050469,1.1331526285257674,97.26022458232346,2.982595232463592,5.440484376041529,3.301149660968584,-1.5926112783272934,7.13906096,11.668117077707391
Rb2HgF4,RP,1,1,1.72,1.533478029,1,Rb,Rb,Hg,Hg,F,F,9,9,6,6,6,1.63,1.02,1.33,1.0,2.0,-1.0,0.104686,0.169,0.344443,4.177128,10.437504,17.42282,1.0,12.0,7.0,Handbook,True,Rb2HgF4,,,fold_test,,,train,-2.64018776302757,1.6248654599774008,3.3000506768435924,0.05978722168578521,3.4587778687048822,6.306730256662803,-19.81427865662536,3.1476084252612733,10.303585950521567,-527.9829418357107,2.673182971130924,1055.9658836714214,50.585172646229466,-1.0235564772349677,55.27242224901321,10.464334995696529,-0.9120685991186532,860.6121951922084,1.2328488892378808,-26.5327994865946,0.6634932541981395,5.654580773518276,-18.5592860804,1.4496607407399464,5.4906617450853386,-37.931512297196825,1.0681815473678076,2.977930359001237,23.840085748540957,-0.06894998764527771,8.259061817438004,0.6898165701097573,527.9829418357107,702.2173126414954,77.27080799446415,-181.96424859422766,1.4310496317370496,72.56324876352848,1.807669755983112,3.2026068227996727,30.304103574261266,-0.9769856595518762,11.386065080000002,9.334956508339818
K2MgF4,RP,1,1,1.72,1.57490077,1,K,K,Mg,Mg,F,F,9,9,6,6,6,1.55,0.72,1.33,1.0,2.0,-1.0,0.0981896,0.121644,0.344443,4.34066354,7.646235,17.42282,1.0,2.0,7.0,Handbook,True,K2MgF4,,,fold_test,,,train,-2.0861498607135474,1.4443510171400673,3.828271719578425,-0.12229730874707323,2.6645849112024864,6.960484862282053,-15.264590540061146,3.6691932993264142,7.272239964745777,-7720.469800602538,3.115427630633941,15440.939601205077,1009.7086736939864,-1.4876848496335022,758.069841533243,5.881731229743653,-1.08033951078918,11966.728190933934,1.0445636412543677,-34.48138382585379,0.6957696893955221,4.320570550230025,-23.488245462500004,1.8817394282019282,1.2219675100250011,-48.93601927588796,1.1896334730234226,3.6969031838406448,41.88911375677976,0.14104013682854033,6.310610934778362,0.5314232061107085,7720.469800602538,10268.224834801375,95.37897577665888,-217.02015752887314,1.6402256604563357,55.901519294596824,2.0954002496980912,3.698378690990813,443.1240063665088,-0.6721853759862879,15.153706750000001,7.191495147437022
Rb2MgCl4,RP,1,1,1.72,1.780639406,0,Rb,Rb,Mg,Mg,Cl,Cl,9,9,6,6,6,1.63,0.72,1.81,1.0,2.0,-1.0,0.104686,0.121644,0.263803,4.177128,7.646235,12.96763,1.0,2.0,7.0,Handbook,True,Rb2MgCl4,,,fold_test,,,train,-3.4657351735927695,1.8616485096797328,5.137629644858588,-0.47972345037959674,4.094821824888855,10.69657987105337,-23.69543520920826,4.978551224606578,11.175671977378032,-99.99727904371336,4.424785555914105,199.99455808742673,13.077976159994215,-0.7754080189645205,10.468315153970178,12.38904175053568,-1.4335275670100285,162.9955648412528,0.7797025936076265,-20.212615510016594,1.0950575729538667,6.445709344541945,-14.138414375499998,1.1157379920325186,10.617551298717224,-28.896124367278684,1.450905181414363,6.475386692271481,13.835239857636823,0.6454018947972117,9.058255443885834,0.8962677681866146,99.99727904371336,180.99507506912119,58.43173584996034,-138.61987670251136,1.2490344477126545,85.18830142415754,2.818578357861958,4.999584184963036,7.711299523792194,-1.2896436141264047,8.67387385,10.491653344961822
Cs2CuF4,RP,1,1,1.72,1.517976504,1,Cs,Cs,Cu,Cu,F,F,9,9,6,6,6,1.78,0.73,1.33,1.0,2.0,-1.0,0.1542125,0.1511716,0.344443,3.893905548,7.72638,17.42282,1.0,11.0,7.0,Handbook,True,Cs2CuF4,,fold_test,,,,train,-1.5949378367731093,1.26290848313451,3.4940446921080577,-0.006331928514330065,2.344604976632719,6.03814823019736,-13.431523535249948,3.3018531324548657,6.405488539355157,-9375.514072419825,2.7843309799028555,18751.02814483965,1213.4420093782371,-1.9371082880551453,1445.821463893042,5.001463720289662,-0.9646227400263336,16688.41504890729,1.2225702517193768,-41.76414801706392,0.6210562872462901,3.907669022257836,-30.72220049600001,2.1385497928963497,-0.49788720428582245,-60.62406108513031,1.1016889554613936,3.2861784552632267,54.21373552973765,0.007302336193649173,5.707528340219347,0.46760660112835045,9375.514072419825,12469.433716318366,124.48036136642312,-340.9578313256976,1.7754992502200944,49.188517051345585,1.9080787634632634,3.2982773908220526,538.1169106045877,-0.5162334011817166,17.259663200000002,6.3278956663091215
Cs2CaBr4,RP,1,1,1.72,1.715616715,1,Cs,Cs,Ca,Ca,Br,Br,9,9,6,6,6,1.78,1.0,1.96,1.0,2.0,-1.0,0.1542125,0.1154119,0.2412578,3.893905548,6.1131552,11.81381,1.0,2.0,7.0,Handbook,True,Cs2CaBr4,,fold_test,,,,train,-2.7128846738799637,1.6470836875763064,4.98838599166103,-0.3868378812199037,3.4830889377899683,10.841557166012786,-20.240899759206922,4.879385057458112,9.551464766384067,-172.44381680295015,4.356265432832472,344.8876336059003,28.20864368091786,-1.0650126346132842,26.592992098724945,9.785831307488852,-1.3281446157560153,306.94999390925125,0.9081632653061225,-24.553649675693954,0.9885611883036554,5.34911989450445,-18.061954668320002,1.2935398355693315,8.207761749451706,-35.641621545684934,1.3717400569118872,5.894785041321877,18.738472710780048,0.541573033707865,7.445757476498666,0.7730724423804586,172.44381680295015,337.9898809337822,72.33600948317022,-200.4532485885983,1.3613716666707247,73.23938411531955,2.61247317257922,4.845475861722246,14.596799576339059,-0.9389559968582994,10.147165544,8.786384282234575
Cs2CaCl4,RP,1,1,1.72,1.66097912,1,Cs,Cs,Ca,Ca,Cl,Cl,9,9,6,6,6,1.78,1.0,1.81,1.0,2.0,-1.0,0.1542125,0.1154119,0.263803,3.893905548,6.1131552,12.96763,1.0,2.0,7.0,Handbook,True,Cs2CaCl4,,fold_test,,,,train,-2.2562223203446967,1.5020726747879733,4.432835636084612,-0.2735597863371032,2.997922431353708,9.33141472965545,-17.348026305467403,4.323834701881696,8.221021910969668,-546.6952316081346,3.8007150772560547,1093.3904632162692,89.42930675277714,-1.316397051998615,84.30723840436946,7.921044138846551,-1.221079236953008,973.1175122624796,0.9834254143646408,-29.52334053801545,0.908943560338964,4.6929850241196,-21.71771795632,1.5239714786647802,5.854205681499727,-42.855532440945986,1.2874703939905388,5.003715707103816,27.091501276476485,0.3680370519777201,6.595124736550928,0.6561802592763383,546.6952316081346,989.5183692107237,87.15570170622627,-241.0252487185652,1.4927993182609707,62.368506042466194,2.3793543249194653,4.289925506145829,42.15845390469459,-0.7596492247394157,12.200965144,7.681204274547879
Cs2HgF4,RP,1,1,1.72,1.470261482,1,Cs,Cs,Hg,Hg,F,F,9,9,6,6,6,1.78,1.02,1.33,1.0,2.0,-1.0,0.1542125,0.169,0.344443,3.893905548,10.437504,17.42282,1.0,12.0,7.0,Handbook,True,Cs2HgF4,,,,fold_test,,train,-2.2139612635992774,1.4879385953725637,3.1045738352721726,0.12854713069522894,3.167307823589302,5.77526422379796,-18.144536073201873,2.9521315836898534,9.435306235589973,-623.1159915536007,2.477706129559504,1246.2319831072014,59.699712838778375,-1.2206091092894997,96.09227484745963,9.42339527583446,-0.8433086901092095,1109.1464649654092,1.345630844125099,-30.08689491916258,0.6015162476307507,5.278838349976607,-22.132275214400003,1.583065103384727,3.924044351258976,-43.67357750709931,1.012448907681349,2.780049240126842,28.135641311206125,-0.14824778311080555,7.710253686869245,0.6316859602690474,623.1159915536007,828.7442687662889,92.14679816690891,-245.62604362886754,1.5069795701753899,66.44836824974799,1.700188259005608,2.9644658647439535,35.76435913093291,-0.8192630977349388,12.43386248,8.548302869996574
Cs2MnF4,RP,1,1,1.72,1.483291554,1,Cs,Cs,Mn,Mn,F,F,9,9,6,6,6,1.78,0.83,1.33,1.0,2.0,-1.0,0.1542125,0.1352844,0.344443,3.893905548,7.434018,17.42282,1.0,7.0,7.0,Handbook,True,Cs2MnF4,,,fold_test,,,train,-1.5482556404662189,1.2442892109418207,3.329000955517861,0.04278376708037812,2.2558864046522706,5.869187531111043,-12.92328201932493,3.176552114811765,6.1434667932379465,-12559.324839075987,2.6495422643389883,25118.649678151975,1689.4396595590686,-2.029001308509997,1936.8048817460055,4.524611774955481,-0.9187630362576668,22355.59821355526,1.269799043562857,-43.02339881865345,0.6055509605293296,3.7598049603445802,-31.648520256800005,2.222653798906392,-0.9747391496200031,-62.45196614585062,1.0679540157879566,3.0818644124496144,57.53227040588032,-0.04934064718902764,5.491558584576574,0.4499126226909597,12559.324839075987,16703.902035971063,129.3758737810837,-351.2382139694352,1.8020674335066322,47.32725042685062,1.8241576062606324,3.1568200760735436,720.8548810741307,-0.4928533046311108,17.780067560000003,6.088451549815568
Rb2FeF4,RP,1,1,1.72,1.534794248,1,Rb,Rb,Fe,Fe,F,F,9,9,6,6,6,1.63,0.78,1.33,1.0,2.0,-1.0,0.104686,0.1392532,0.344443,4.177128,7.9024678,17.42282,1.0,8.0,7.0,Handbook,True,Rb2FeF4,fold_test,,,,,train,-1.9371705412411837,1.3918227405963675,3.601709802032129,-0.050140130680813355,2.6187181087349005,6.487526572775416,-15.001833682095754,3.435053025896688,7.1731433141384375,-6661.501416599921,2.9073585344747235,13323.002833199842,842.9647023174103,-1.5793687362693245,697.3659372981793,5.949112063265509,-1.0098796702507984,10858.247309057871,1.134160083763007,-36.16179940382938,0.6591892477451637,4.281209615366592,-25.294623760180002,1.9146980618024352,0.9754388126543194,-51.69721119959997,1.1365988906597961,3.4053936493568666,44.283478598486326,0.057824419558145435,6.253120484601808,0.5222755587158385,6661.501416599921,8859.796884077896,102.05854524651801,-248.00076824375623,1.6706603867720853,54.93925911953409,1.9715814813273884,3.474283223667004,382.34346773943145,-0.633164363099988,15.518174086000002,7.067704426418025
Cs2CaF4,RP,1,1,1.72,1.468872975,1,Cs,Cs,Ca,Ca,F,F,9,9,6,6,6,1.78,1.0,1.33,1.0,2.0,-1.0,0.1542125,0.1154119,0.344443,3.893905548,6.1131552,17.42282,1.0,2.0,7.0,Handbook,True,Cs2CaF4,,,fold_test,,,train,-1.3674338993672253,1.1693732934214058,3.1241816784094274,0.1199189582881649,1.85506461044476,5.774124456765982,-10.627096770212647,3.01518074420651,5.0870318221824125,-47055.4269994208,2.4920611195808697,94110.8539988416,7697.404279776964,-2.4950263847960836,7256.53503614818,2.370241522667036,-0.8505931911075735,83758.66005896902,1.3383458646616542,-48.71257025574103,0.600795657294892,3.091769651932005,-35.833541952320004,2.7029001895516247,-3.1291094019084493,-70.71026167207222,1.0178074726422244,2.8077121029550787,73.7537608227443,-0.13829728927459772,4.515828441282887,0.3699729660257587,47055.4269994208,62583.717909229665,157.32997821719044,-397.6839730074728,1.91751691056781,38.918230632291184,1.711550666738889,2.9812715484706436,2700.79281077465,-0.4007973647467977,20.131203344000003,5.006666549866182
Rb2MnCl4,RP,1,1,1.72,1.736014227,0,Rb,Rb,Mn,Mn,Cl,Cl,9,9,6,6,6,1.63,0.83,1.81,1.0,2.0,-1.0,0.104686,0.1352844,0.263803,4.177128,7.434018,12.96763,1.0,7.0,7.0,Handbook,True,Rb2MnCl4,,,,fold_test,,train,-3.33282236341845,1.8256019181131604,4.9535600330781335,-0.43325625293760306,3.981172322458908,10.357900515731849,-23.037781583104362,4.801111192372037,10.841946611648808,-123.6382515932967,4.274101341899261,247.2765031865934,16.63141676456752,-0.8167248347455951,12.943194006295858,11.895512569565005,-1.3828245973715925,201.5303500970736,0.832005665089048,-21.0186937330557,1.027245764367302,6.26681226644133,-14.702253722799998,1.1475886775507895,10.124022117746549,-30.048500543986254,1.41543923221737,6.031049742429963,14.96074109565854,0.5828866743066388,8.806848601755672,0.8713923547365624,123.6382515932967,223.78523538386705,60.099771586068464,-144.14803132628518,1.2736966887754875,82.82394749528531,2.709780646365136,4.833809754614522,9.534375332523885,-1.2244025863514902,9.01978756,10.200463341266179
K2MgCl4,RP,1,1,1.72,1.801300033,0,K,K,Mg,Mg,Cl,Cl,9,9,6,6,6,1.55,0.72,1.81,1.0,2.0,-1.0,0.0981896,0.121644,0.263803,4.34066354,7.646235,12.96763,1.0,2.0,7.0,Handbook,True,K2MgCl4,,,,,fold_test,train,-3.8327208252731024,1.9577335940502996,5.331113038715088,-0.5370359380107069,4.306167467463761,11.248661412785157,-24.918425413554488,5.172034618463078,11.7524808536298,-89.69728456222424,4.618268949770605,179.39456912444848,11.730908684107177,-0.7011621685280819,8.807340492250974,13.133982963466554,-1.4908400546411387,139.0307910714476,0.7355036985800023,-18.768216456357635,1.1237528880678442,6.825920332158848,-12.784651487500001,1.0609778451842968,11.535331312281382,-26.635874213195482,1.4993108923782614,6.857348248070559,12.410172140329806,0.7225079609763635,9.592571849468463,0.9425267497704397,89.69728456222424,162.35208505762589,52.836857006108524,-118.12406695930713,1.2101041777181045,89.5851169815334,2.949146027090988,5.201220010127477,6.917014486241838,-1.4262035872517977,8.24816225,11.033158033734045
K2FeF4,RP,1,1,1.72,1.559041789,1,K,K,Fe,Fe,F,F,9,9,6,6,6,1.55,0.78,1.33,1.0,2.0,-1.0,0.0981896,0.1392532,0.344443,4.34066354,7.9024678,17.42282,1.0,8.0,7.0,Handbook,True,K2FeF4,,,,,fold_test,train,-2.142296945275213,1.4636587530142444,3.721434112740818,-0.09225372656444675,2.7538777530567016,6.822366653950921,-15.776121872139404,3.5547773366053765,7.543370065835905,-5975.34846838403,3.027082845183412,11950.69693676806,756.1370219545887,-1.4281430949177811,586.7170759712405,6.36166980846631,-1.0519932661344318,9261.790125995247,1.0740097078231574,-33.57766729031779,0.6902758391186392,4.465357087615154,-22.872646160500008,1.8207251507937265,1.7019060887476574,-47.65346373733183,1.1703244001696937,3.5518696897473063,39.72215863510853,0.10639218761961267,6.522085668360167,0.5492317165850431,5975.34846838403,7947.213462950759,92.28636943609455,-211.33231431776576,1.6185887565257442,57.77483378376811,2.0420802909178253,3.601532855583022,342.96104008329473,-0.7002099464392749,14.756545910000003,7.432489171007342
Rb2CuF4,RP,1,1,1.72,1.550356451,1,Rb,Rb,Cu,Cu,F,F,9,9,6,6,6,1.63,0.73,1.33,1.0,2.0,-1.0,0.104686,0.1511716,0.344443,4.177128,7.72638,17.42282,1.0,11.0,7.0,Handbook,True,Rb2CuF4,,fold_test,,,,train,-1.901991434390425,1.379127055202103,3.6895215336794775,-0.0750918375237738,2.560366170801374,6.593806042792209,-14.66755330843246,3.4973299740262855,6.9949506748786385,-7944.125280489632,2.9798078214742754,15888.250560979264,1028.1820568609921,-1.6243854975803924,831.6386991133377,5.635477223383804,-1.0333826490357774,12948.9242071981,1.1097882968321586,-36.830645636331326,0.6654123801817742,4.18581298717549,-25.762471436000006,1.958334922708455,0.6618039727726117,-52.653399373633384,1.1530388636536892,3.5200853444515445,45.93675649621301,0.08660013165917702,6.1137844876530485,0.5106378834407753,7944.125280489632,10565.686623051211,104.38450704281327,-252.5877739302006,1.6860398100029712,53.71506770024242,2.0155602604407674,3.553367107481124,455.96093402156663,-0.6156174143942756,15.805197200000004,6.910217353392784
Rb2MgF4,RP,1,1,1.72,1.554240143,1,Rb,Rb,Mg,Mg,F,F,9,9,6,6,6,1.63,0.72,1.33,1.0,2.0,-1.0,0.104686,0.121644,0.344443,4.177128,7.646235,17.42282,1.0,2.0,7.0,Handbook,True,Rb2MgF4,fold_test,,,,,train,-1.8863995785932097,1.3734626236608003,3.708547408869736,-0.08018371286343984,2.5338077376465367,6.618865973335694,-14.515408182266738,3.5494689886177255,6.915320211874819,-8607.016107202766,2.9957033199252523,17214.03221440553,1125.6541431440135,-1.645215349424038,901.0340881986288,5.492728752210222,-1.0382259149055466,14029.436254740507,1.1047140171942174,-37.135065825031894,0.6670743742815446,4.1423939498181275,-25.9754086865,1.9788614632058985,0.5190555015990324,-53.08860102421852,1.1564266538070012,3.544446087332042,46.69926651263039,0.0924723687670731,6.050366786509311,0.5053410855653977,8607.016107202766,11447.33142257968,105.478626739232,-254.67551408448767,1.6929933716908876,53.15788644578226,2.024901440107654,3.5705019489741834,494.0082091878792,-0.6078231645176924,15.935833550000002,6.838538330384899
Tl2CoF4,RP,1,1,1.72,1.555669172,1,Tl,Tl,Co,Co,F,F,9,9,6,6,6,1.59,0.745,1.33,1.0,2.0,-1.0,0.173447,0.1432363,0.344443,6.108287,7.88101,17.42282,3.0,9.0,7.0,Handbook,True,Tl2CoF4,,,,,fold_test,train,-2.031285960802347,1.4252318972021174,3.720296588357386,-0.08804604265963745,2.6773082432941093,6.723689552179962,-15.337478611245261,3.5411681039357426,7.33109253946703,-6459.879013234162,3.015241957404248,12919.758026468324,819.6765406000197,-1.5079732019152947,1120.4466352084255,7.274160102620878,-1.046735026061472,10271.207631042316,1.0871956605329904,-43.653465847642316,0.6774782366261858,4.35813247883429,-24.122649861000006,1.8727968659419116,1.2903539315327812,-59.61900590719721,1.0988133844417778,3.55673311759611,42.221191272455854,0.10153964981853247,6.3654737624132,0.5339607397821312,6459.879013234162,8591.639087601436,97.37540337288529,-229.4495535106246,1.646926427943346,56.16844777243259,2.035822251001767,3.506553917688528,370.77115032091024,-0.6631417579104776,15.171477900000003,7.225834372511612
K2NiF4,RP,1,1,1.72,1.586525961,1,K,K,Ni,Ni,F,F,9,9,6,6,6,1.55,0.69,1.33,1.0,2.0,-1.0,0.0981896,0.1472068,0.344443,4.34066354,7.639877,17.42282,1.0,10.0,7.0,Handbook,True,K2NiF4,fold_test,,,,,train,-2.0847940579848165,1.4438815941706635,3.888658193008377,-0.13778887966671027,2.6623692546256974,7.048457160974215,-15.251897722399423,3.6902748113858204,7.265637691903891,-7769.712925604921,3.1663046699157036,15539.425851209842,1016.9945047027486,-1.4891875253298323,762.905004279977,5.869822334849954,-1.0951633238952638,12043.055034687628,1.028906834085509,-34.50380808119088,0.7005036472975759,4.31697790789581,-23.503520557500007,1.8833054349955596,1.2100586151313006,-48.96784380465297,1.199731251079095,3.776415574592591,41.94361491167005,0.1589058879605899,6.305363533367952,0.5309813169006004,7769.712925604921,10333.718191054544,95.45835133833191,-217.16129210312056,1.6407589172019943,55.85503604373218,2.124632100064226,3.7531176414386946,445.95036426967164,-0.6715071023567131,15.163561650000002,7.185515272878184
K2MnF4,RP,1,1,1.72,1.552606175,1,K,K,Mn,Mn,F,F,9,9,6,6,6,1.55,0.83,1.33,1.0,2.0,-1.0,0.0981896,0.1352844,0.344443,4.34066354,7.434018,17.42282,1.0,7.0,7.0,Handbook,True,K2MnF4,,,,,fold_test,train,-2.041828583247937,1.4289256745009296,3.6442021077979696,-0.068089737812699,2.590630838890995,6.740099229275908,-14.840930318966693,3.4917532670918736,7.055077994815191,-9545.713610948067,2.964743416619097,19091.427221896134,1284.0584473898325,-1.5385291136520858,937.2898011735464,5.484236742852102,-1.0296365411507438,14795.856096969505,1.0968667127357892,-35.22985947776816,0.6890625521689876,4.2006555174775455,-23.998096805000007,1.9354569597218585,0.8244730231334483,-49.998256775247,1.1550953059196902,3.443224019547998,43.72739647385067,0.07852491633796743,6.135463437906259,0.5166738505741344,9545.713610948067,12695.79910256093,98.101734869036,-221.73094015596683,1.6579319997499327,54.350003715996195,2.0021379128285735,3.5315238179388366,547.8856815916176,-0.649971450735988,15.482643100000002,6.991899199143039
